booking_id,customer_id,driver_id,city,pickup_datetime,vehicle_type,distance_km,fare,payment_method,booking_status,cancellation_reason
BK006615,CUST01513,DRV0231,Pune,2025-10-03 07:44:02,Sedan,6.5,120.78,Ola Money,Completed,
BK006616,CUST00014,DRV0080,Bengaluru,2025-07-26 16:40:18,Mini,3.3,66.91,Ola Money,Completed,
BK006617,CUST00730,DRV0041,Mumbai,2025-09-16 05:40:24,Bike,8.9,72.72,Ola Money,Completed,
BK006618,CUST00090,DRV0015,Chennai,2025-07-13 22:07:14,Bike,1.1,25.86,Ola Money,Completed,
BK006619,CUST01273,DRV0119,Delhi,2025-12-17 00:10:38,Auto,1.8,46.6,Cash,Completed,
BK006620,CUST01502,DRV0008,Bengaluru,2025-04-18 18:51:40,Mini,6.1,89.35,Cash,Completed,
BK006621,CUST00173,DRV0185,Chennai,2025-01-09 19:16:26,Mini,3.4,57.21,Cash,Completed,
BK006622,CUST00264,DRV0174,Hyderabad,2025-11-21 15:33:10,Sedan,5.3,89.16,Credit Card,Completed,
BK006623,CUST01530,DRV0105,Delhi,2025-07-13 13:50:49,Mini,10.1,0.0,,Cancelled by Customer,Driver took too long
BK006624,CUST01212,DRV0311,Chennai,2025-03-15 11:55:12,Prime SUV,0.9,0.0,,Cancelled by Customer,Price too high
BK006625,CUST00360,DRV0024,Pune,2025-05-06 23:00:38,Sedan,2.4,71.96,Ola Money,Completed,
BK006626,CUST01174,DRV0223,Mumbai,2025-10-04 22:03:15,Sedan,5.3,105.55,UPI,Completed,
BK006627,CUST01038,DRV0195,Delhi,2025-12-16 09:50:52,Prime SUV,1.2,46.83,Credit Card,Completed,
BK006628,CUST00463,DRV0180,Delhi,2025-05-10 23:13:48,Sedan,4.7,0.0,,Cancelled by Customer,Price too high
BK006629,CUST01343,DRV0195,Hyderabad,2025-08-02 14:28:54,Prime SUV,8.3,170.86,Cash,Completed,
BK006630,CUST00011,DRV0035,Mumbai,2025-11-03 14:03:57,Bike,7.5,57.61,Ola Money,Completed,
BK006631,CUST00420,DRV0196,Chennai,2025-09-20 14:24:45,Auto,4.4,0.0,,Cancelled by Customer,Price too high
BK006632,CUST01032,DRV0324,Chennai,2025-09-24 18:59:50,Mini,2.4,0.0,,Cancelled by Driver,Long pickup distance
BK006633,CUST00810,DRV0249,Delhi,2025-05-20 09:07:24,Bike,6.9,0.0,,No Driver Found,
BK006634,CUST00684,DRV0258,Mumbai,2025-01-10 08:56:58,Prime SUV,2.7,0.0,,Cancelled by Customer,App issue
BK006635,CUST01058,DRV0116,Chennai,2025-07-04 03:02:09,Prime SUV,3.0,82.6,Cash,Completed,
BK006636,CUST01589,DRV0249,Delhi,2025-08-02 03:09:21,Bike,8.5,67.89,UPI,Completed,
BK006637,CUST00814,DRV0122,Hyderabad,2025-10-15 19:40:09,Auto,8.9,96.94,UPI,Completed,
BK006638,CUST00199,DRV0338,Pune,2025-10-06 09:00:50,Mini,7.7,111.03,Debit Card,Completed,
BK006639,CUST01433,DRV0262,Delhi,2025-04-08 09:45:08,Prime SUV,6.8,153.27,Credit Card,Completed,
BK006640,CUST01272,DRV0181,Chennai,2025-11-27 07:24:31,Mini,4.8,77.62,Credit Card,Completed,
BK006641,CUST00071,DRV0060,Chennai,2025-11-20 22:12:23,Mini,1.4,41.93,Credit Card,Completed,
BK006642,CUST01192,DRV0330,Bengaluru,2025-03-23 01:00:44,Mini,3.6,51.9,Debit Card,Completed,
BK006643,CUST00677,DRV0153,Mumbai,2025-07-07 06:34:02,Auto,8.6,88.33,Credit Card,Completed,
BK006644,CUST01601,DRV0008,Bengaluru,2025-10-24 03:37:09,Mini,6.1,88.01,Credit Card,Completed,
BK006645,CUST01542,DRV0210,Chennai,2025-05-05 14:22:50,Sedan,12.7,206.91,UPI,Completed,
BK006646,CUST00213,DRV0007,Chennai,2025-05-30 00:10:38,Mini,6.4,98.21,Credit Card,Completed,
BK006647,CUST00793,DRV0305,Bengaluru,2025-09-06 01:39:23,Bike,11.8,86.31,Debit Card,Completed,
BK006648,CUST00390,DRV0141,Pune,2025-08-07 17:37:06,Auto,0.8,0.0,,Cancelled by Customer,Driver took too long
BK006649,CUST00545,DRV0249,Chennai,2025-11-15 12:39:31,Bike,1.6,0.0,,Cancelled by Customer,Driver took too long
BK006650,CUST01557,DRV0073,Mumbai,2025-02-20 16:37:14,Prime SUV,2.6,73.98,Debit Card,Completed,
BK006651,CUST01721,DRV0138,Mumbai,2025-12-24 00:30:01,Auto,2.9,36.33,UPI,Completed,
BK006652,CUST01150,DRV0214,Pune,2025-12-02 21:11:02,Sedan,15.9,251.77,UPI,Completed,
BK006653,CUST00779,DRV0273,Mumbai,2025-08-26 13:41:51,Sedan,3.4,0.0,,Cancelled by Customer,Driver took too long
BK006654,CUST00777,DRV0241,Bengaluru,2025-03-31 10:42:18,Prime SUV,2.4,81.1,Cash,Completed,
BK006655,CUST00768,DRV0331,Hyderabad,2025-04-22 18:34:47,Prime SUV,4.7,126.59,Cash,Completed,
BK006656,CUST01063,DRV0142,Bengaluru,2025-02-07 11:22:55,Bike,1.4,26.94,Ola Money,Completed,
BK006657,CUST00976,DRV0275,Hyderabad,2025-11-13 04:11:48,Prime SUV,2.3,0.0,,No Driver Found,
BK006658,CUST00143,DRV0226,Chennai,2025-01-30 20:06:50,Prime SUV,1.4,50.17,Credit Card,Completed,
BK006659,CUST00826,DRV0291,Hyderabad,2025-09-30 06:47:08,Prime SUV,3.1,0.0,,Cancelled by Customer,Found alternate ride
BK006660,CUST00965,DRV0041,Mumbai,2025-01-24 22:41:29,Bike,10.7,0.0,,No Driver Found,
BK006661,CUST01440,DRV0001,Hyderabad,2025-09-24 00:21:07,Mini,1.1,47.93,Credit Card,Completed,
BK006662,CUST01138,DRV0052,Pune,2025-05-25 22:49:55,Mini,9.2,132.6,Credit Card,Completed,
BK006663,CUST01697,DRV0109,Chennai,2025-04-15 06:06:24,Auto,5.9,66.5,UPI,Completed,
BK006664,CUST00530,DRV0318,Mumbai,2025-01-13 13:38:27,Bike,4.5,0.0,,Cancelled by Customer,Driver took too long
BK006665,CUST00959,DRV0068,Mumbai,2025-04-02 09:39:33,Sedan,5.7,110.74,Credit Card,Completed,
BK006666,CUST01795,DRV0151,Chennai,2025-12-16 12:45:14,Auto,6.0,69.61,Credit Card,Completed,
BK006667,CUST00788,DRV0232,Chennai,2025-07-04 05:22:20,Bike,6.9,71.07,Credit Card,Completed,
BK006668,CUST01427,DRV0249,Mumbai,2025-02-15 08:01:07,Bike,2.8,30.15,Debit Card,Completed,
BK006669,CUST00196,DRV0139,Bengaluru,2025-06-27 10:33:48,Auto,5.5,0.0,,Cancelled by Driver,Long pickup distance
BK006670,CUST00155,DRV0178,Bengaluru,2025-03-27 14:03:50,Sedan,11.5,185.82,UPI,Completed,
BK006671,CUST00186,DRV0095,Delhi,2025-07-25 16:14:09,Sedan,4.4,86.77,Ola Money,Completed,
BK006672,CUST00975,DRV0031,Delhi,2025-08-28 19:33:07,Bike,7.1,64.94,Debit Card,Completed,
BK006673,CUST01020,DRV0080,Pune,2025-01-04 06:32:09,Mini,4.3,66.9,Debit Card,Completed,
BK006674,CUST01404,DRV0292,Delhi,2025-07-23 09:20:31,Sedan,2.2,63.42,Credit Card,Completed,
BK006675,CUST01522,DRV0210,Hyderabad,2025-01-09 06:12:45,Sedan,9.0,141.13,Cash,Completed,
BK006676,CUST00760,DRV0020,Pune,2025-02-12 17:35:50,Auto,6.7,0.0,,Cancelled by Driver,Vehicle issue
BK006677,CUST00643,DRV0092,Bengaluru,2025-04-17 23:19:39,Prime SUV,3.4,100.31,UPI,Completed,
BK006678,CUST00476,DRV0064,Delhi,2025-07-04 07:11:11,Mini,1.8,32.13,UPI,Completed,
BK006679,CUST00324,DRV0171,Hyderabad,2025-02-01 12:28:40,Bike,4.3,36.62,Cash,Completed,
BK006680,CUST00735,DRV0300,Pune,2025-01-02 19:12:35,Auto,1.9,34.88,Debit Card,Completed,
BK006681,CUST00025,DRV0026,Mumbai,2025-05-30 15:01:54,Prime SUV,11.4,254.47,Credit Card,Completed,
BK006682,CUST01539,DRV0315,Chennai,2025-09-12 18:21:27,Mini,1.4,32.92,Ola Money,Completed,
BK006683,CUST00659,DRV0216,Hyderabad,2025-01-26 00:15:09,Bike,5.0,56.77,UPI,Completed,
BK006684,CUST00239,DRV0297,Delhi,2025-11-30 16:21:57,Mini,8.8,118.58,UPI,Completed,
BK006685,CUST01697,DRV0266,Chennai,2025-06-23 18:33:58,Mini,13.7,167.67,UPI,Completed,
BK006686,CUST01462,DRV0090,Mumbai,2025-02-13 18:06:54,Auto,5.3,84.78,Ola Money,Completed,
BK006687,CUST01383,DRV0126,Delhi,2025-11-25 21:39:40,Mini,2.4,65.86,Credit Card,Completed,
BK006688,CUST00230,DRV0277,Bengaluru,2025-10-08 06:49:22,Auto,9.4,111.54,Debit Card,Completed,
BK006689,CUST00872,DRV0189,Delhi,2025-05-01 04:44:56,Sedan,2.8,49.53,Credit Card,Completed,
BK006690,CUST01704,DRV0124,Pune,2025-02-02 07:02:13,Bike,5.3,49.47,Credit Card,Completed,
BK006691,CUST01735,DRV0163,Pune,2025-07-16 19:26:53,Prime SUV,10.7,0.0,,Cancelled by Customer,App issue
BK006692,CUST00013,DRV0088,Mumbai,2025-01-21 13:14:54,Prime SUV,10.6,212.28,Ola Money,Completed,
BK006693,CUST01674,DRV0098,Chennai,2025-06-11 02:20:16,Bike,2.2,25.18,Cash,Completed,
BK006694,CUST00416,DRV0263,Hyderabad,2025-09-01 02:49:36,Auto,6.5,90.07,Ola Money,Completed,
BK006695,CUST00094,DRV0079,Hyderabad,2025-05-20 19:41:19,Sedan,1.9,0.0,,Cancelled by Customer,Price too high
BK006696,CUST01677,DRV0168,Mumbai,2025-10-18 15:51:38,Mini,5.8,101.17,Credit Card,Completed,
BK006697,CUST01041,DRV0117,Chennai,2025-11-19 23:56:01,Auto,1.4,0.0,,Cancelled by Customer,Changed plans
BK006698,CUST01310,DRV0307,Pune,2025-01-29 16:18:18,Mini,6.9,108.05,Cash,Completed,
BK006699,CUST01306,DRV0279,Mumbai,2025-11-21 10:50:28,Bike,3.5,47.29,Credit Card,Completed,
BK006700,CUST00435,DRV0242,Delhi,2025-10-05 23:56:38,Mini,6.4,96.04,UPI,Completed,
BK006701,CUST00735,DRV0027,Pune,2025-02-21 09:59:22,Prime SUV,4.6,122.03,Ola Money,Completed,
BK006702,CUST01763,DRV0065,Chennai,2025-09-13 14:38:26,Bike,4.2,49.14,UPI,Completed,
BK006703,CUST00695,DRV0073,Chennai,2025-10-27 12:19:05,Prime SUV,3.1,72.78,UPI,Completed,
BK006704,CUST00081,DRV0150,Chennai,2025-02-19 17:37:10,Sedan,7.1,110.57,UPI,Completed,
BK006705,CUST00747,DRV0009,Mumbai,2025-08-19 15:22:14,Prime SUV,4.2,98.99,Ola Money,Completed,
BK006706,CUST00860,DRV0078,Chennai,2025-08-27 01:27:38,Bike,7.7,60.07,Credit Card,Completed,
BK006707,CUST00145,DRV0279,Chennai,2025-10-12 00:09:10,Bike,0.9,0.0,,No Driver Found,
BK006708,CUST00618,DRV0198,Mumbai,2025-04-28 11:07:00,Prime SUV,3.0,0.0,,Cancelled by Customer,Price too high
BK006709,CUST01088,DRV0156,Mumbai,2025-08-24 23:55:29,Prime SUV,3.2,0.0,,Cancelled by Customer,Driver took too long
BK006710,CUST01648,DRV0268,Bengaluru,2025-01-31 22:28:26,Prime SUV,7.4,178.12,Credit Card,Completed,
BK006711,CUST01164,DRV0075,Delhi,2025-09-30 09:44:57,Auto,4.6,67.12,Credit Card,Completed,
BK006712,CUST01508,DRV0227,Delhi,2025-07-04 18:16:42,Auto,7.1,0.0,,No Driver Found,
BK006713,CUST00919,DRV0152,Delhi,2025-03-29 22:33:05,Mini,4.3,0.0,,Cancelled by Driver,Long pickup distance
BK006714,CUST00220,DRV0229,Hyderabad,2025-11-18 12:21:32,Bike,2.5,0.0,,Cancelled by Customer,Found alternate ride
BK006715,CUST00777,DRV0178,Bengaluru,2025-03-25 09:16:54,Sedan,3.5,0.0,,Cancelled by Customer,Driver took too long
BK006716,CUST01305,DRV0024,Chennai,2025-10-22 18:18:53,Sedan,2.3,54.23,Debit Card,Completed,
BK006717,CUST01016,DRV0003,Bengaluru,2025-09-28 11:13:34,Prime SUV,12.0,260.97,Cash,Completed,
BK006718,CUST01466,DRV0041,Pune,2025-05-17 04:55:36,Bike,2.1,42.92,Debit Card,Completed,
BK006719,CUST00824,DRV0090,Delhi,2025-04-30 11:37:04,Auto,2.2,51.49,Cash,Completed,
BK006720,CUST00662,DRV0276,Bengaluru,2025-03-09 08:43:44,Auto,12.0,136.08,Debit Card,Completed,
BK006721,CUST00629,DRV0139,Hyderabad,2025-08-02 16:31:43,Auto,4.2,0.0,,Cancelled by Customer,Driver took too long
BK006722,CUST00467,DRV0263,Chennai,2025-08-31 09:03:47,Auto,3.3,0.0,,No Driver Found,
BK006723,CUST00981,DRV0081,Pune,2025-04-26 08:32:39,Prime SUV,3.1,0.0,,Cancelled by Customer,Price too high
BK006724,CUST01070,DRV0229,Hyderabad,2025-11-19 05:45:14,Bike,4.6,39.3,Ola Money,Completed,
BK006725,CUST01312,DRV0021,Bengaluru,2025-04-10 08:57:03,Sedan,5.6,96.51,Cash,Completed,
BK006726,CUST01078,DRV0125,Hyderabad,2025-12-20 04:50:57,Mini,3.5,51.26,Credit Card,Completed,
BK006727,CUST01235,DRV0243,Pune,2025-05-11 12:30:06,Mini,3.7,0.0,,Cancelled by Customer,Driver took too long
BK006728,CUST00437,DRV0200,Mumbai,2025-07-25 06:14:16,Sedan,4.6,98.39,Ola Money,Completed,
BK006729,CUST00339,DRV0305,Pune,2025-04-04 07:54:22,Bike,2.5,30.85,Cash,Completed,
BK006730,CUST00911,DRV0302,Chennai,2025-05-22 09:41:50,Mini,7.0,0.0,,Cancelled by Customer,Found alternate ride
BK006731,CUST00380,DRV0032,Mumbai,2025-12-01 11:09:31,Sedan,1.4,0.0,,Cancelled by Customer,Driver took too long
BK006732,CUST01384,DRV0300,Delhi,2025-02-13 02:49:17,Auto,4.1,50.06,Debit Card,Completed,
BK006733,CUST01266,DRV0331,Chennai,2025-05-16 10:40:07,Prime SUV,3.6,108.15,Cash,Completed,
BK006734,CUST01461,DRV0009,Bengaluru,2025-03-27 02:57:03,Prime SUV,2.8,82.15,Cash,Completed,
BK006735,CUST00137,DRV0011,Delhi,2025-04-02 22:46:20,Auto,0.9,41.15,Debit Card,Completed,
BK006736,CUST00796,DRV0066,Pune,2025-02-26 13:21:54,Bike,4.0,36.24,UPI,Completed,
BK006737,CUST00339,DRV0348,Pune,2025-07-28 09:56:37,Bike,11.0,98.57,Credit Card,Completed,
BK006738,CUST01536,DRV0046,Hyderabad,2025-05-09 14:06:16,Auto,6.8,79.85,Debit Card,Completed,
BK006739,CUST00519,DRV0098,Mumbai,2025-08-15 06:19:04,Bike,17.9,125.0,Cash,Completed,
BK006740,CUST00940,DRV0003,Pune,2025-04-20 23:43:54,Prime SUV,5.1,134.12,Ola Money,Completed,
BK006741,CUST00567,DRV0314,Hyderabad,2025-07-11 23:29:20,Prime SUV,2.2,68.9,Credit Card,Completed,
BK006742,CUST01080,DRV0168,Hyderabad,2025-01-02 02:13:35,Mini,3.3,0.0,,Cancelled by Customer,Changed plans
BK006743,CUST01531,DRV0286,Pune,2025-07-08 23:41:56,Bike,9.6,69.86,Cash,Completed,
BK006744,CUST00187,DRV0113,Pune,2025-09-03 20:42:38,Prime SUV,1.3,40.02,Credit Card,Completed,
BK006745,CUST00789,DRV0113,Delhi,2025-01-25 12:21:52,Prime SUV,1.5,0.0,,Cancelled by Customer,App issue
BK006746,CUST00335,DRV0156,Hyderabad,2025-03-29 09:28:08,Prime SUV,13.4,274.33,UPI,Completed,
BK006747,CUST00722,DRV0049,Chennai,2025-01-14 18:19:11,Mini,2.9,44.65,Cash,Completed,
BK006748,CUST00328,DRV0079,Chennai,2025-05-03 17:25:04,Sedan,6.6,118.45,Ola Money,Completed,
BK006749,CUST00081,DRV0173,Chennai,2025-03-28 11:14:00,Mini,2.9,48.07,UPI,Completed,
BK006750,CUST01363,DRV0261,Mumbai,2025-05-18 23:00:24,Mini,4.5,71.97,Debit Card,Completed,
BK006751,CUST00553,DRV0191,Mumbai,2025-07-19 04:09:32,Prime SUV,10.6,233.16,Debit Card,Completed,
BK006752,CUST01716,DRV0252,Hyderabad,2025-11-17 15:02:41,Bike,2.4,31.67,Cash,Completed,
BK006753,CUST00762,DRV0252,Pune,2025-11-07 03:43:46,Bike,11.8,107.23,UPI,Completed,
BK006754,CUST01356,DRV0286,Hyderabad,2025-09-23 17:52:47,Bike,8.2,77.13,UPI,Completed,
BK006755,CUST00298,DRV0338,Mumbai,2025-07-17 12:18:44,Mini,2.0,32.27,Cash,Completed,
BK006756,CUST00396,DRV0120,Pune,2025-08-13 03:02:27,Mini,5.8,84.3,UPI,Completed,
BK006757,CUST01377,DRV0288,Pune,2025-03-26 11:35:36,Mini,1.0,21.07,Credit Card,Completed,
BK006758,CUST01764,DRV0069,Bengaluru,2025-02-11 15:07:16,Auto,7.4,0.0,,Cancelled by Driver,Customer not reachable
BK006759,CUST00528,DRV0109,Chennai,2025-04-06 17:29:52,Auto,11.0,0.0,,Cancelled by Driver,Personal emergency
BK006760,CUST00372,DRV0300,Hyderabad,2025-09-19 08:15:31,Auto,2.5,51.67,Credit Card,Completed,
BK006761,CUST00552,DRV0310,Hyderabad,2025-01-31 20:10:38,Bike,1.3,29.53,Debit Card,Completed,
BK006762,CUST00285,DRV0014,Delhi,2025-10-08 10:45:13,Sedan,1.2,31.03,Ola Money,Completed,
BK006763,CUST01124,DRV0296,Hyderabad,2025-11-13 14:22:57,Sedan,8.4,150.49,Ola Money,Completed,
BK006764,CUST00737,DRV0211,Bengaluru,2025-09-16 09:30:44,Bike,6.6,0.0,,Cancelled by Driver,Customer not reachable
BK006765,CUST01492,DRV0142,Delhi,2025-05-27 03:05:11,Bike,6.2,55.55,Cash,Completed,
BK006766,CUST00666,DRV0149,Pune,2025-07-20 00:30:14,Mini,5.5,89.75,Ola Money,Completed,
BK006767,CUST00427,DRV0103,Bengaluru,2025-03-28 08:58:54,Mini,4.4,79.57,Ola Money,Completed,
BK006768,CUST01788,DRV0077,Pune,2025-02-04 12:53:14,Auto,5.7,78.66,Cash,Completed,
BK006769,CUST01202,DRV0251,Mumbai,2025-11-03 21:49:53,Mini,4.5,0.0,,No Driver Found,
BK006770,CUST01034,DRV0183,Bengaluru,2025-12-04 17:07:54,Auto,0.8,38.13,Ola Money,Completed,
BK006771,CUST00635,DRV0176,Pune,2025-12-26 22:09:57,Sedan,3.9,79.72,UPI,Completed,
BK006772,CUST00428,DRV0235,Pune,2025-06-24 11:26:47,Sedan,6.2,111.77,Debit Card,Completed,
BK006773,CUST00097,DRV0339,Bengaluru,2025-11-25 19:27:56,Sedan,6.3,123.66,Ola Money,Completed,
BK006774,CUST00937,DRV0214,Mumbai,2025-08-11 00:34:39,Sedan,4.4,85.67,UPI,Completed,
BK006775,CUST01043,DRV0097,Mumbai,2025-01-21 13:26:01,Auto,3.9,62.7,Debit Card,Completed,
BK006776,CUST00239,DRV0144,Delhi,2025-02-22 11:31:18,Bike,2.9,27.53,Credit Card,Completed,
BK006777,CUST00405,DRV0182,Hyderabad,2025-10-19 02:01:37,Auto,13.8,163.46,Ola Money,Completed,
BK006778,CUST00796,DRV0038,Pune,2025-01-14 04:51:20,Bike,4.0,49.92,Ola Money,Completed,
BK006779,CUST00106,DRV0092,Chennai,2025-11-13 23:02:12,Prime SUV,4.0,114.91,UPI,Completed,
BK006780,CUST00238,DRV0032,Bengaluru,2025-11-13 15:15:38,Sedan,9.5,149.34,Ola Money,Completed,
BK006781,CUST01116,DRV0170,Bengaluru,2025-07-21 00:37:20,Prime SUV,5.4,139.8,UPI,Completed,
BK006782,CUST01533,DRV0329,Chennai,2025-03-29 03:10:12,Prime SUV,4.7,101.01,Credit Card,Completed,
BK006783,CUST00110,DRV0205,Bengaluru,2025-07-19 06:00:52,Sedan,6.4,119.5,Cash,Completed,
BK006784,CUST00287,DRV0002,Chennai,2025-02-23 19:09:55,Bike,7.5,0.0,,Cancelled by Customer,Changed plans
BK006785,CUST00697,DRV0330,Pune,2025-06-26 21:12:19,Mini,1.6,36.4,Debit Card,Completed,
BK006786,CUST00623,DRV0232,Chennai,2025-11-21 08:31:28,Bike,1.9,31.05,Cash,Completed,
BK006787,CUST00966,DRV0161,Mumbai,2025-03-22 10:03:50,Prime SUV,1.8,63.43,Ola Money,Completed,
BK006788,CUST00677,DRV0043,Mumbai,2025-10-30 12:02:45,Prime SUV,9.0,182.14,Ola Money,Completed,
BK006789,CUST00447,DRV0223,Delhi,2025-12-16 13:11:56,Sedan,4.6,97.6,Credit Card,Completed,
BK006790,CUST00825,DRV0312,Hyderabad,2025-09-06 09:10:31,Prime SUV,2.8,80.0,Cash,Completed,
BK006791,CUST00120,DRV0008,Mumbai,2025-03-21 12:01:27,Mini,5.7,74.98,Cash,Completed,
BK006792,CUST00818,DRV0160,Pune,2025-10-10 10:34:28,Auto,3.4,0.0,,Cancelled by Customer,Found alternate ride
BK006793,CUST00303,DRV0167,Chennai,2025-02-12 17:54:17,Auto,1.9,51.26,Credit Card,Completed,
BK006794,CUST00360,DRV0231,Pune,2025-09-03 21:26:39,Sedan,5.6,0.0,,Cancelled by Driver,Vehicle issue
BK006795,CUST00015,DRV0225,Delhi,2025-10-16 15:35:12,Sedan,6.1,105.23,Debit Card,Completed,
BK006796,CUST01530,DRV0146,Delhi,2025-07-23 18:04:17,Mini,8.4,0.0,,Cancelled by Customer,App issue
BK006797,CUST00975,DRV0077,Delhi,2025-11-12 01:55:12,Auto,8.2,0.0,,Cancelled by Customer,App issue
BK006798,CUST01163,DRV0142,Bengaluru,2025-06-23 09:48:05,Bike,4.7,39.34,Debit Card,Completed,
BK006799,CUST01050,DRV0105,Mumbai,2025-05-15 03:15:54,Mini,3.8,62.07,Credit Card,Completed,
BK006800,CUST01604,DRV0335,Pune,2025-05-25 05:13:29,Mini,8.7,118.15,Ola Money,Completed,
BK006801,CUST00621,DRV0292,Bengaluru,2025-06-13 08:03:36,Sedan,9.2,163.91,UPI,Completed,
BK006802,CUST00346,DRV0007,Hyderabad,2025-12-29 07:20:39,Mini,2.7,59.97,Ola Money,Completed,
BK006803,CUST01601,DRV0113,Bengaluru,2025-07-12 09:01:00,Prime SUV,4.2,99.81,Ola Money,Completed,
BK006804,CUST00824,DRV0263,Delhi,2025-02-06 11:22:12,Auto,7.8,84.13,Credit Card,Completed,
BK006805,CUST00290,DRV0282,Delhi,2025-01-12 09:52:16,Bike,1.4,20.19,UPI,Completed,
BK006806,CUST00701,DRV0130,Mumbai,2025-07-23 08:57:32,Mini,6.1,0.0,,Cancelled by Customer,Found alternate ride
BK006807,CUST01073,DRV0078,Pune,2025-02-05 19:11:42,Bike,4.8,56.76,Credit Card,Completed,
BK006808,CUST01021,DRV0252,Mumbai,2025-08-18 05:14:24,Bike,13.5,106.64,Cash,Completed,
BK006809,CUST00998,DRV0205,Chennai,2025-11-05 06:51:59,Sedan,1.7,53.57,UPI,Completed,
BK006810,CUST01128,DRV0303,Delhi,2025-05-27 03:43:43,Mini,0.8,40.16,Ola Money,Completed,
BK006811,CUST00134,DRV0191,Delhi,2025-02-13 14:00:09,Prime SUV,7.8,159.65,Credit Card,Completed,
BK006812,CUST01592,DRV0252,Bengaluru,2025-02-01 18:22:19,Bike,14.8,123.26,UPI,Completed,
BK006813,CUST01368,DRV0289,Mumbai,2025-09-28 23:40:10,Bike,3.7,41.24,Ola Money,Completed,
BK006814,CUST01202,DRV0169,Mumbai,2025-01-28 06:34:49,Prime SUV,3.5,96.81,Credit Card,Completed,
BK006815,CUST01432,DRV0044,Hyderabad,2025-02-14 08:06:05,Auto,2.2,43.94,UPI,Completed,
BK006816,CUST01572,DRV0184,Bengaluru,2025-03-23 02:25:57,Sedan,4.8,78.14,Ola Money,Completed,
BK006817,CUST01369,DRV0136,Delhi,2025-09-06 15:02:38,Auto,7.1,88.86,Ola Money,Completed,
BK006818,CUST01601,DRV0184,Bengaluru,2025-08-21 08:44:39,Sedan,1.2,52.4,Ola Money,Completed,
BK006819,CUST00950,DRV0316,Chennai,2025-07-13 11:19:43,Mini,3.1,54.81,Debit Card,Completed,
BK006820,CUST00579,DRV0089,Chennai,2025-01-30 07:34:26,Sedan,2.5,0.0,,Cancelled by Driver,Customer not reachable
BK006821,CUST00583,DRV0039,Delhi,2025-11-11 12:02:41,Bike,9.7,92.38,Credit Card,Completed,
BK006822,CUST01199,DRV0141,Hyderabad,2025-07-03 04:02:34,Auto,3.4,43.84,Ola Money,Completed,
BK006823,CUST00915,DRV0006,Pune,2025-11-16 07:26:20,Auto,1.1,37.13,Credit Card,Completed,
BK006824,CUST01097,DRV0296,Chennai,2025-01-26 19:33:52,Sedan,2.5,63.55,Credit Card,Completed,
BK006825,CUST00095,DRV0135,Hyderabad,2025-12-20 09:05:01,Mini,3.9,0.0,,Cancelled by Driver,Customer not reachable
BK006826,CUST01334,DRV0074,Chennai,2025-04-16 13:17:50,Bike,3.3,0.0,,No Driver Found,
BK006827,CUST00431,DRV0256,Pune,2025-06-09 23:50:29,Sedan,3.8,78.8,UPI,Completed,
BK006828,CUST01658,DRV0031,Bengaluru,2025-08-26 00:49:53,Bike,3.7,36.5,Ola Money,Completed,
BK006829,CUST00511,DRV0312,Chennai,2025-03-12 15:23:09,Prime SUV,5.2,109.23,UPI,Completed,
BK006830,CUST00906,DRV0147,Hyderabad,2025-06-13 23:01:09,Mini,3.9,82.87,Cash,Completed,
BK006831,CUST00311,DRV0124,Mumbai,2025-06-06 18:27:39,Bike,9.9,83.73,Ola Money,Completed,
BK006832,CUST01605,DRV0291,Pune,2025-05-27 20:28:46,Prime SUV,3.2,100.32,Cash,Completed,
BK006833,CUST01752,DRV0282,Delhi,2025-12-05 04:56:40,Bike,0.8,0.0,,Cancelled by Customer,App issue
BK006834,CUST01452,DRV0269,Pune,2025-08-21 09:04:29,Prime SUV,7.0,144.64,UPI,Completed,
BK006835,CUST01666,DRV0257,Hyderabad,2025-08-12 20:38:09,Bike,2.8,36.62,Credit Card,Completed,
BK006836,CUST00444,DRV0020,Pune,2025-06-26 06:06:24,Auto,5.0,75.0,Cash,Completed,
BK006837,CUST01107,DRV0209,Delhi,2025-09-17 22:34:25,Prime SUV,8.7,181.49,UPI,Completed,
BK006838,CUST00563,DRV0313,Pune,2025-03-24 13:37:32,Auto,12.8,141.59,Debit Card,Completed,
BK006839,CUST01703,DRV0286,Delhi,2025-10-14 21:56:22,Bike,8.2,86.02,Debit Card,Completed,
BK006840,CUST01254,DRV0317,Bengaluru,2025-06-03 21:58:02,Mini,0.9,30.65,Cash,Completed,
BK006841,CUST00680,DRV0081,Chennai,2025-11-16 21:12:13,Prime SUV,4.1,89.92,Debit Card,Completed,
BK006842,CUST00510,DRV0134,Bengaluru,2025-05-22 11:24:59,Mini,8.1,124.19,Cash,Completed,
BK006843,CUST00841,DRV0330,Bengaluru,2025-06-02 15:44:56,Mini,7.4,98.94,Credit Card,Completed,
BK006844,CUST00537,DRV0139,Pune,2025-10-27 00:12:53,Auto,6.1,65.81,Cash,Completed,
BK006845,CUST00641,DRV0076,Mumbai,2025-03-28 11:02:15,Prime SUV,10.5,0.0,,No Driver Found,
BK006846,CUST01128,DRV0204,Delhi,2025-09-27 13:40:41,Prime SUV,5.7,133.17,Cash,Completed,
BK006847,CUST00550,DRV0234,Mumbai,2025-09-10 00:20:23,Bike,4.2,58.82,Ola Money,Completed,
