review_id,booking_id,customer_id,driver_id,review_text,star_rating,review_date
REV002709,BK006331,CUST00879,DRV0291,Driver Maanas was very polite and the Prime SUV was clean. Reached on time despite traffic near Chennai.,5,2025-02-04 18:32:37
REV002710,BK006340,CUST01050,DRV0271,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-12-04 14:41:43
REV002711,BK006341,CUST01015,DRV0211,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-05-07 04:54:02
REV002712,BK006344,CUST00678,DRV0008,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-05-15 17:17:09
REV002713,BK006345,CUST00851,DRV0175,"Excellent service, driver helped with my luggage and was very professional.",5,2025-08-17 14:43:51
REV002714,BK006351,CUST00033,DRV0016,AC wasn't working properly but driver was courteous. Fare was reasonable for 2.5km.,3,2025-03-28 08:53:00
REV002715,BK006352,CUST00140,DRV0334,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-01-31 10:47:07
REV002716,BK006355,CUST00341,DRV0337,Driver Warhi was very polite and the Sedan was clean. Reached on time despite traffic near Delhi.,4,2025-12-19 15:02:12
REV002717,BK006363,CUST01302,DRV0272,AC wasn't working properly but driver was courteous. Fare was reasonable for 12.4km.,4,2025-10-16 05:40:01
REV002718,BK006365,CUST00105,DRV0230,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-12-10 01:36:58
REV002719,BK006366,CUST01439,DRV0267,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",4,2025-03-14 16:02:24
REV002720,BK006367,CUST00160,DRV0009,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",5,2025-06-19 05:27:13
REV002721,BK006368,CUST00097,DRV0027,Call 9876543210 for direct booking and skip the app fees,5,2025-10-02 23:36:54
REV002722,BK006370,CUST00079,DRV0043,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-10-27 06:55:02
REV002723,BK006372,CUST00615,DRV0196,ok ok,5,2025-06-30 11:36:40
REV002724,BK006373,CUST00081,DRV0024,good service,5,2025-11-27 11:14:25
REV002725,BK006377,CUST01298,DRV0105,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-03-10 18:02:20
REV002726,BK006380,CUST01658,DRV0095,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",5,2025-06-06 17:33:05
REV002727,BK006385,CUST00762,DRV0105,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-12-02 14:49:46
REV002728,BK006386,CUST00398,DRV0303,Visit www.bestdeals-ride.com for discount codes!!!,4,2025-01-13 13:15:13
REV002729,BK006389,CUST01008,DRV0070,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-04-25 11:08:45
REV002730,BK006394,CUST01233,DRV0062,"Excellent service, driver helped with my luggage and was very professional.",5,2025-06-03 13:58:32
REV002731,BK006397,CUST00619,DRV0039,Driver Kalpit was very polite and the Bike was clean. Reached on time despite traffic near Mumbai.,4,2025-09-15 11:32:13
REV002732,BK006398,CUST00755,DRV0001,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-06-22 17:09:06
REV002733,BK006402,CUST01752,DRV0269,AC wasn't working properly but driver was courteous. Fare was reasonable for 2.4km.,3,2025-08-14 17:52:35
REV002734,BK006406,CUST00432,DRV0087,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-12-31 04:06:24
REV002735,BK006409,CUST01109,DRV0072,AC wasn't working properly but driver was courteous. Fare was reasonable for 4.0km.,4,2025-01-10 21:45:03
REV002736,BK006410,CUST00443,DRV0327,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",5,2025-10-02 00:57:29
REV002737,BK006414,CUST00493,DRV0102,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-12-25 18:38:53
REV002738,BK006415,CUST01795,DRV0024,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-04-10 10:50:57
REV002739,BK006416,CUST01639,DRV0160,"Good experience overall, vehicle was in good condition. Driver knew the Chennai routes well.",4,2025-11-08 19:13:38
REV002740,BK006418,CUST00618,DRV0272,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-09-09 21:03:25
REV002741,BK006420,CUST01736,DRV0196,best app best driver,5,2025-09-27 14:01:50
REV002742,BK006421,CUST00352,DRV0068,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-06-27 03:53:07
REV002743,BK006422,CUST00500,DRV0012,Driver Adya was very polite and the Bike was clean. Reached on time despite traffic near Pune.,5,2025-09-03 05:03:07
REV002744,BK006426,CUST01605,DRV0078,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-08-19 18:17:29
REV002745,BK006427,CUST00052,DRV0333,AC wasn't working properly but driver was courteous. Fare was reasonable for 6.5km.,3,2025-04-09 12:01:05
REV002746,BK006428,CUST01378,DRV0134,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-06-25 01:52:52
REV002747,BK006430,CUST00825,DRV0336,nice nice nice nice nice,1,2025-09-28 15:26:19
REV002748,BK006431,CUST00793,DRV0191,"Excellent service, driver helped with my luggage and was very professional.",5,2025-11-08 19:08:26
REV002749,BK006435,CUST01295,DRV0016,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-12-26 05:46:22
REV002750,BK006436,CUST00944,DRV0032,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-05-03 01:38:06
REV002751,BK006445,CUST00053,DRV0188,"Excellent service, driver helped with my luggage and was very professional.",5,2025-01-05 20:23:51
REV002752,BK006447,CUST00458,DRV0231,Driver Sudiksha was very polite and the Sedan was clean. Reached on time despite traffic near Mumbai.,4,2025-04-01 11:01:59
REV002753,BK006448,CUST00737,DRV0128,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-03-07 22:12:48
REV002754,BK006449,CUST01271,DRV0062,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-02-23 20:40:02
REV002755,BK006453,CUST01272,DRV0298,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-12-07 18:02:26
REV002756,BK006465,CUST00613,DRV0311,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-08-15 11:54:01
REV002757,BK006470,CUST01700,DRV0143,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-08-30 19:35:07
REV002758,BK006471,CUST00750,DRV0231,AC wasn't working properly but driver was courteous. Fare was reasonable for 8.9km.,4,2025-03-14 14:15:37
REV002759,BK006474,CUST01537,DRV0194,"Good experience overall, vehicle was in good condition. Driver knew the Chennai routes well.",5,2025-10-30 00:11:31
REV002760,BK006479,CUST00169,DRV0309,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-02-07 20:57:09
REV002761,BK006484,CUST00116,DRV0059,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-05-24 23:43:26
REV002762,BK006486,CUST01152,DRV0079,AC wasn't working properly but driver was courteous. Fare was reasonable for 3.0km.,3,2025-06-10 09:19:46
REV002763,BK006490,CUST01208,DRV0064,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-05-11 14:38:26
REV002764,BK006491,CUST01599,DRV0325,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-09-27 23:26:01
REV002765,BK006492,CUST00935,DRV0120,nice,5,2025-06-09 01:26:30
REV002766,BK006493,CUST00612,DRV0147,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-05-01 18:51:22
REV002767,BK006496,CUST01245,DRV0292,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-04-17 01:57:58
REV002768,BK006504,CUST00148,DRV0061,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-07-11 03:01:34
REV002769,BK006505,CUST00941,DRV0179,AC wasn't working properly but driver was courteous. Fare was reasonable for 4.7km.,3,2025-07-24 15:33:36
REV002770,BK006508,CUST01065,DRV0005,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-11-27 03:05:07
REV002771,BK006509,CUST01166,DRV0034,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-04-06 19:34:14
REV002772,BK006510,CUST00674,DRV0150,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-11-17 13:33:43
REV002773,BK006511,CUST01461,DRV0261,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-10-15 12:15:03
REV002774,BK006512,CUST01175,DRV0199,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",5,2025-06-04 01:02:39
REV002775,BK006513,CUST00093,DRV0310,Driver Isaiah was very polite and the Bike was clean. Reached on time despite traffic near Hyderabad.,5,2025-12-19 07:10:15
REV002776,BK006515,CUST00209,DRV0041,"Good experience overall, vehicle was in good condition. Driver knew the Hyderabad routes well.",5,2025-11-29 06:09:28
REV002777,BK006517,CUST00696,DRV0273,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-08-12 05:21:38
REV002778,BK006518,CUST01267,DRV0118,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-05-12 20:59:57
REV002779,BK006519,CUST00255,DRV0299,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-10-18 18:42:14
REV002780,BK006520,CUST01577,DRV0080,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-02-26 04:04:45
REV002781,BK006522,CUST00090,DRV0195,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-09-26 07:08:13
REV002782,BK006524,CUST00063,DRV0054,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",5,2025-05-23 19:01:18
REV002783,BK006525,CUST00180,DRV0231,AC wasn't working properly but driver was courteous. Fare was reasonable for 3.3km.,4,2025-06-29 02:33:34
REV002784,BK006531,CUST00178,DRV0039,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-08-12 23:06:52
REV002785,BK006532,CUST00208,DRV0180,Driver Krisha was very polite and the Sedan was clean. Reached on time despite traffic near Hyderabad.,4,2025-06-17 16:05:34
REV002786,BK006533,CUST01568,DRV0142,nice nice nice nice nice,5,2025-11-13 17:13:55
REV002787,BK006537,CUST01638,DRV0063,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-03-01 18:40:02
REV002788,BK006538,CUST00800,DRV0060,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-09-06 00:33:21
REV002789,BK006540,CUST00060,DRV0261,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-09-11 22:48:22
REV002790,BK006543,CUST00626,DRV0301,best app best driver,5,2025-11-23 19:44:20
REV002791,BK006548,CUST00369,DRV0062,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-03-10 22:57:14
REV002792,BK006549,CUST01696,DRV0330,ok ok,5,2025-02-17 21:04:03
REV002793,BK006553,CUST00940,DRV0327,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-01-27 14:45:44
REV002794,BK006555,CUST00518,DRV0164,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-11-25 06:34:16
REV002795,BK006558,CUST01561,DRV0180,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-02-20 06:17:21
REV002796,BK006559,CUST01567,DRV0247,"Excellent service, driver helped with my luggage and was very professional.",4,2025-03-10 10:48:09
REV002797,BK006563,CUST00151,DRV0094,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-08-28 14:32:36
REV002798,BK006564,CUST00268,DRV0033,AC wasn't working properly but driver was courteous. Fare was reasonable for 12.0km.,4,2025-02-25 19:21:50
REV002799,BK006565,CUST00426,DRV0231,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-10-23 13:38:36
REV002800,BK006567,CUST00194,DRV0043,Driver Champak was very polite and the Prime SUV was clean. Reached on time despite traffic near Mumbai.,4,2025-04-18 08:16:21
REV002801,BK006568,CUST00553,DRV0288,AC wasn't working properly but driver was courteous. Fare was reasonable for 5.0km.,3,2025-10-20 13:50:24
REV002802,BK006570,CUST00008,DRV0110,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-08-19 02:13:37
REV002803,BK006571,CUST00496,DRV0161,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",5,2025-02-07 03:47:28
REV002804,BK006572,CUST00191,DRV0246,good service,5,2025-04-26 11:22:52
REV002805,BK006573,CUST00999,DRV0138,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-03-19 09:04:41
REV002806,BK006575,CUST00995,DRV0064,"Good experience overall, vehicle was in good condition. Driver knew the Chennai routes well.",5,2025-04-04 11:04:06
REV002807,BK006577,CUST01409,DRV0111,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-11-03 13:14:04
REV002808,BK006578,CUST01649,DRV0284,ok ok,1,2025-04-10 13:20:25
REV002809,BK006579,CUST01559,DRV0293,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-05-30 02:08:16
REV002810,BK006580,CUST00313,DRV0157,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-08-04 08:25:01
REV002811,BK006582,CUST01159,DRV0146,"Excellent service, driver helped with my luggage and was very professional.",4,2025-07-25 11:12:45
REV002812,BK006584,CUST01481,DRV0031,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-10-09 05:38:11
REV002813,BK006585,CUST01693,DRV0110,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-04-22 10:51:28
REV002814,BK006591,CUST00050,DRV0149,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-05-05 14:31:58
REV002815,BK006593,CUST00873,DRV0069,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-12-01 08:02:27
REV002816,BK006594,CUST01683,DRV0276,AC wasn't working properly but driver was courteous. Fare was reasonable for 3.7km.,4,2025-06-22 15:48:07
REV002817,BK006595,CUST00053,DRV0020,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",4,2025-03-04 15:56:59
REV002818,BK006601,CUST00824,DRV0082,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-10-20 03:23:14
REV002819,BK006603,CUST01485,DRV0258,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-06-16 16:22:14
REV002820,BK006604,CUST00513,DRV0001,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-10-29 06:04:46
